id_ci,id_delito,id_vicf,id_tv,id_tpm,sexo,genero,pob,disc,fha_nac,edad,nacional,usuario_envio,fecha_envio
AME/CHA/00/MPI/443/02254/26/05,443,1,1,6,2,2,4,4,,73,73,MEXX25052300,2026-06-04
AME/CHA/00/MPI/443/02265/26/05,443,1,1,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/00/MPI/443/02270/26/05,443,1,1,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/00/MPI/443/02271/26/05,443,1,1,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/00/MPI/443/02271/26/05,443,2,1,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/00/MPI/443/02287/26/05,443,1,1,6,1,1,4,4,,17,73,MEXX25052300,2026-06-04
AME/CHA/00/MPI/443/02290/26/05,443,1,1,6,1,1,4,4,,56,73,MEXX25052300,2026-06-04
AME/CHA/00/MPI/443/02294/26/05,443,1,1,6,1,1,4,4,,40,73,MEXX25052300,2026-06-04
AME/CHA/00/MPI/443/02297/26/05,443,1,1,6,1,1,4,4,,19,73,MEXX25052300,2026-06-04
AME/CHA/00/MPI/443/02298/26/05,443,1,1,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/00/MPI/443/02314/26/05,443,1,1,6,2,2,4,4,,46,73,MEXX25052300,2026-06-04
AME/CHA/00/MPI/443/02370/26/05,443,1,1,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/00/MPI/443/02404/26/05,443,1,1,6,1,1,4,4,,21,73,MEXX25052300,2026-06-04
AME/CHA/00/MPI/443/02408/26/05,443,1,1,6,1,1,4,4,,48,73,MEXX25052300,2026-06-04
AME/CHA/00/MPI/443/02409/26/05,443,1,1,6,1,1,4,4,,49,73,MEXX25052300,2026-06-04
AME/CHA/00/MPI/443/02409/26/05,443,2,1,6,1,1,4,4,,29,73,MEXX25052300,2026-06-04
AME/CHA/00/MPI/443/02410/26/05,443,1,1,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/00/MPI/443/02417/26/05,443,1,1,6,2,2,4,4,,18,73,MEXX25052300,2026-06-04
AME/CHA/00/MPI/443/02418/26/05,443,1,1,6,2,2,4,4,,26,73,MEXX25052300,2026-06-04
AME/CHA/00/MPI/443/02420/26/05,443,1,1,6,2,2,4,4,,63,73,MEXX25052300,2026-06-04
AME/CHA/00/MPI/443/02420/26/05,46,2,1,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/00/MPI/443/02421/26/05,443,1,1,6,1,1,4,4,,19,73,MEXX25052300,2026-06-04
AME/CHA/00/MPI/443/02421/26/05,443,2,1,6,1,1,4,4,,30,73,MEXX25052300,2026-06-04
AME/CHA/00/MPI/443/02422/26/05,443,1,1,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/00/MPI/445/02318/26/05,445,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/00/MPI/445/02367/26/05,445,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/00/MPI/514/02038/26/05,514,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/00/MPI/514/02281/26/05,514,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/00/MPI/514/02321/26/05,514,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/00/MPI/514/02366/26/05,514,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/00/MPI/603/02052/26/05,603,1,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/00/MPI/610/02063/26/05,636,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/00/MPI/610/02100/26/05,636,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/00/MPI/610/02123/26/05,636,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/00/MPI/610/02130/26/05,631,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/00/MPI/610/02181/26/05,636,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/00/MPI/610/02214/26/05,636,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/00/MPI/610/02242/26/05,636,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/00/MPI/610/02269/26/05,636,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/00/MPI/610/02284/26/05,636,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/00/MPI/610/02312/26/05,636,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/00/MPI/610/02401/26/05,636,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/00/MPI/619/02056/26/05,184,1,1,6,2,2,4,4,,35,73,MEXX25052300,2026-06-04
AME/CHA/00/MPI/619/02157/26/05,1051,1,1,6,1,1,4,4,,35,73,MEXX25052300,2026-06-04
AME/CHA/00/MPI/619/02191/26/05,636,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/00/MPI/619/02211/26/05,1052,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/00/MPI/619/02249/26/05,1052,1,1,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/00/MPI/619/02250/26/05,1051,1,1,6,2,2,4,4,,30,73,MEXX25052300,2026-06-04
AME/CHA/00/MPI/619/02264/26/05,1051,1,1,6,1,1,4,4,,30,73,MEXX25052300,2026-06-04
AME/CHA/00/MPI/619/02362/26/05,1052,1,1,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/00/MPI/619/02365/26/05,625,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/00/MPI/619/02412/26/05,636,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/00/MPI/630/02162/26/05,629,1,1,6,2,2,4,4,,21,73,MEXX25052300,2026-06-04
AME/CHA/00/MPI/775/02243/26/05,775,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/00/MPI/918/02371/26/05,918,1,1,6,1,1,4,4,2010-11-02,15,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/009/02303/26/05,9,1,1,6,1,1,4,4,,30,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/046/02196/26/05,46,1,1,6,2,2,4,4,,70,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/046/02198/26/05,46,1,1,6,2,2,4,4,,31,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/076/02195/26/05,76,1,4,6,2,2,4,4,,30,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/126/02087/26/05,126,1,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/126/02149/26/05,126,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/126/02386/26/05,126,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/134/02026/26/05,172,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/134/02028/26/05,172,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/134/02082/26/05,172,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/134/02133/26/05,172,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/134/02299/26/05,172,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/134/02300/26/05,173,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/134/02373/26/05,172,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/134/02424/26/05,172,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/172/02030/26/05,172,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/172/02094/26/05,148,2,3,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/172/02094/26/05,172,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/172/02095/26/05,173,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/172/02096/26/05,172,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/172/02174/26/05,172,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/172/02274/26/05,173,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/172/02301/26/05,172,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/172/02374/26/05,172,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/172/02425/26/05,172,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/172/02428/26/05,126,2,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/172/02428/26/05,172,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/184/02085/26/05,445,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/184/02092/26/05,395,1,3,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/184/02135/26/05,842,1,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/184/02136/26/05,184,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/184/02137/26/05,184,1,3,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/184/02138/26/05,184,1,3,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/184/02139/26/05,184,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/184/02140/26/05,184,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/184/02141/26/05,184,1,3,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/184/02142/26/05,184,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/184/02143/26/05,184,1,3,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/184/02144/26/05,184,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/184/02145/26/05,395,1,3,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/184/02146/26/05,184,1,3,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/184/02147/26/05,184,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/184/02175/26/05,184,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/184/02176/26/05,184,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/184/02375/26/05,184,1,1,6,1,1,4,4,,30,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/184/02377/26/05,184,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/184/02378/26/05,1520,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/184/02379/26/05,184,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/184/02380/26/05,395,1,3,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/184/02381/26/05,184,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/184/02382/26/05,184,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/184/02383/26/05,184,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/184/02384/26/05,184,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/184/02385/26/05,395,1,3,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/184/02388/26/05,184,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/184/02389/26/05,395,1,3,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/184/02390/26/05,395,1,3,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/184/02391/26/05,184,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/184/02392/26/05,184,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/184/02393/26/05,184,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/184/02394/26/05,184,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/184/02427/26/05,184,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/443/02032/26/05,443,1,1,6,1,1,4,4,,63,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/443/02098/26/05,443,1,1,6,1,1,4,4,,89,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/443/02148/26/05,443,1,1,6,2,2,4,4,,37,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/443/02173/26/05,443,1,1,6,1,1,4,4,,27,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/443/02177/26/05,443,1,1,6,1,1,4,4,,40,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/443/02177/26/05,443,2,1,6,2,2,4,4,,53,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/443/02199/26/05,443,1,1,6,1,1,4,4,,25,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/443/02304/26/05,443,1,1,6,1,1,4,4,,45,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/514/02079/26/05,514,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/514/02090/26/05,514,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/539/02276/26/05,539,1,1,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/539/02376/26/05,539,1,1,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/619/02027/26/05,632,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/619/02029/26/05,636,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/619/02097/26/05,636,1,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/619/02099/26/05,1051,1,1,6,2,2,4,4,,30,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/619/02200/26/05,1051,1,1,6,1,1,4,4,,35,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/619/02228/26/05,1051,1,1,6,2,2,4,4,,30,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/619/02275/26/05,1052,1,1,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/01/MPI/619/02277/26/05,636,1,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/02/MPI/009/02152/26/05,9,1,1,6,2,2,4,4,,29,73,MEXX25052300,2026-06-04
AME/CHA/02/MPI/126/02103/26/05,126,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/02/MPI/126/02263/26/05,126,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/02/MPI/126/02286/26/05,126,1,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/02/MPI/126/02406/26/05,126,1,1,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/02/MPI/172/02106/26/05,172,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/02/MPI/184/02113/26/05,395,1,1,6,2,2,4,4,,44,73,MEXX25052300,2026-06-04
AME/CHA/02/MPI/184/02151/26/05,395,1,1,6,2,2,4,4,,46,73,MEXX25052300,2026-06-04
AME/CHA/02/MPI/184/02158/26/05,184,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/02/MPI/184/02159/26/05,184,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/02/MPI/184/02178/26/05,184,1,1,6,1,1,4,4,,63,73,MEXX25052300,2026-06-04
AME/CHA/02/MPI/184/02308/26/05,184,1,1,6,1,1,4,4,,69,73,MEXX25052300,2026-06-04
AME/CHA/02/MPI/184/02309/26/05,184,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/02/MPI/184/02311/26/05,611,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/02/MPI/184/02336/26/05,842,1,1,6,2,2,4,4,,83,73,MEXX25052300,2026-06-04
AME/CHA/02/MPI/184/02351/26/05,184,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/02/MPI/184/02358/26/05,184,1,3,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/02/MPI/184/02359/26/05,184,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/02/MPI/184/02360/26/05,184,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/02/MPI/184/02397/26/05,204,1,1,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/02/MPI/184/02398/26/05,184,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/02/MPI/218/02039/26/05,218,1,1,6,1,1,4,4,,35,73,MEXX25052300,2026-06-04
AME/CHA/02/MPI/218/02116/26/05,218,1,1,6,2,2,4,4,,35,73,MEXX25052300,2026-06-04
AME/CHA/02/MPI/218/02282/26/05,218,1,1,6,2,2,4,4,,35,73,MEXX25052300,2026-06-04
AME/CHA/02/MPI/218/02307/26/05,218,1,1,6,1,1,4,4,,35,73,MEXX25052300,2026-06-04
AME/CHA/02/MPI/360/02230/26/05,1520,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/02/MPI/360/02338/26/05,184,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/02/MPI/360/02339/26/05,184,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/02/MPI/360/02342/26/05,184,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/02/MPI/360/02346/26/05,184,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/02/MPI/360/02353/26/05,184,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/02/MPI/360/02355/26/05,184,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/02/MPI/360/02357/26/05,1520,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/02/MPI/395/02034/26/05,395,1,1,6,1,1,4,4,,25,73,MEXX25052300,2026-06-04
AME/CHA/02/MPI/395/02160/26/05,395,1,3,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/02/MPI/395/02179/26/05,395,1,1,6,1,1,4,4,,50,73,MEXX25052300,2026-06-04
AME/CHA/02/MPI/395/02201/26/05,395,1,1,6,1,1,4,4,,70,73,MEXX25052300,2026-06-04
AME/CHA/02/MPI/395/02333/26/05,395,1,3,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/02/MPI/395/02347/26/05,395,1,3,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/02/MPI/395/02348/26/05,395,1,3,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/02/MPI/395/02354/26/05,395,1,3,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/02/MPI/395/02361/26/05,395,1,3,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/02/MPI/400/02207/26/05,400,1,1,6,1,1,4,4,,43,73,MEXX25052300,2026-06-04
AME/CHA/02/MPI/400/02208/26/05,400,1,1,6,1,1,4,4,,43,73,MEXX25052300,2026-06-04
AME/CHA/02/MPI/400/02316/26/05,126,2,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/02/MPI/400/02316/26/05,400,1,1,6,2,2,4,4,,18,73,MEXX25052300,2026-06-04
AME/CHA/02/MPI/400/02316/26/05,400,3,1,6,1,1,4,4,,18,73,MEXX25052300,2026-06-04
AME/CHA/02/MPI/443/02037/26/05,443,1,1,6,1,1,4,4,,52,73,MEXX25052300,2026-06-04
AME/CHA/02/MPI/443/02154/26/05,443,1,1,6,1,1,4,4,,42,73,MEXX25052300,2026-06-04
AME/CHA/02/MPI/443/02180/26/05,443,1,1,6,1,1,4,4,,26,73,MEXX25052300,2026-06-04
AME/CHA/02/MPI/443/02203/26/05,443,1,1,6,1,1,4,4,,40,73,MEXX25052300,2026-06-04
AME/CHA/02/MPI/443/02210/26/05,443,1,1,6,1,1,4,4,,52,73,MEXX25052300,2026-06-04
AME/CHA/02/MPI/443/02235/26/05,443,1,1,6,2,2,4,4,,19,73,MEXX25052300,2026-06-04
AME/CHA/02/MPI/443/02261/26/05,443,1,1,6,1,1,4,4,,52,73,MEXX25052300,2026-06-04
AME/CHA/02/MPI/443/02310/26/05,443,1,1,6,2,2,4,4,,20,73,MEXX25052300,2026-06-04
AME/CHA/02/MPI/610/02036/26/05,636,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/02/MPI/610/02202/26/05,1049,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/02/MPI/610/02231/26/05,636,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/02/MPI/610/02278/26/05,636,1,1,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/02/MPI/619/02209/26/05,1052,1,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHA/02/MPI/629/02400/26/05,629,1,1,6,1,1,4,4,,46,73,MEXX25052300,2026-06-04
AME/CHA/02/MPI/918/02260/26/05,918,1,1,6,1,1,4,4,,27,73,MEXX25052300,2026-06-04
AME/CHL/00/MPI/009/01469/26/05,9,1,1,6,2,2,4,4,,66,73,MEXX25052300,2026-06-04
AME/CHL/00/MPI/067/01337/26/05,67,1,3,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHL/00/MPI/067/01366/26/05,67,1,3,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHL/00/MPI/067/01542/26/05,67,1,3,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHL/00/MPI/067/01565/26/05,67,1,3,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHL/00/MPI/067/01644/26/05,67,1,3,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHL/00/MPI/1054/01430/26/05,636,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHL/00/MPI/126/01330/26/05,126,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHL/00/MPI/126/01364/26/05,126,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHL/00/MPI/126/01370/26/05,126,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHL/00/MPI/126/01529/26/05,126,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHL/00/MPI/126/01568/26/05,126,1,1,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHL/00/MPI/126/01568/26/05,443,2,1,6,1,1,4,4,,38,73,MEXX25052300,2026-06-04
AME/CHL/00/MPI/126/01607/26/05,126,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHL/00/MPI/126/01685/26/05,126,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHL/00/MPI/134/01349/26/05,172,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHL/00/MPI/134/01367/26/05,172,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHL/00/MPI/134/01369/26/05,172,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHL/00/MPI/134/01371/26/05,172,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHL/00/MPI/134/01386/26/05,172,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHL/00/MPI/134/01387/26/05,172,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHL/00/MPI/134/01391/26/05,172,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHL/00/MPI/134/01402/26/05,172,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHL/00/MPI/134/01404/26/05,172,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHL/00/MPI/134/01405/26/05,172,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHL/00/MPI/134/01408/26/05,172,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHL/00/MPI/134/01432/26/05,172,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHL/00/MPI/134/01433/26/05,172,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHL/00/MPI/134/01434/26/05,172,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHL/00/MPI/134/01435/26/05,172,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHL/00/MPI/134/01436/26/05,172,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHL/00/MPI/134/01438/26/05,172,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHL/00/MPI/134/01452/26/05,172,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHL/00/MPI/134/01464/26/05,172,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHL/00/MPI/134/01468/26/05,172,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHL/00/MPI/134/01471/26/05,172,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHL/00/MPI/134/01472/26/05,172,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHL/00/MPI/134/01474/26/05,172,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHL/00/MPI/134/01475/26/05,172,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
AME/CHL/00/MPI/134/01479/26/05,172,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
